game, timeslot, broker, netDemand, mktQty, mktCost, imbalance, imbalanceCost, mktImbCost, estCost
PowerTAC_2018_Finals_260,441,AgentUDE,-38098.153,41275.047,-2497.327,4383.495,-13.946,-34.080,0.000
PowerTAC_2018_Finals_260,441,default broker,3.169,0.000,0.000,3.169,-0.000,-0.025,0.000
PowerTAC_2018_Finals_260,442,SPOT,-19381.926,22896.390,-1749.080,3514.464,38.880,-30.204,0.000
PowerTAC_2018_Finals_260,442,AgentUDE,-36989.933,39504.526,-4266.949,3726.184,50.638,-32.023,0.000
PowerTAC_2018_Finals_260,442,default broker,4.970,0.000,0.000,4.970,0.055,-0.043,0.000
PowerTAC_2018_Finals_260,443,SPOT,-19300.287,22606.430,-2776.387,3306.143,-3.589,-12.692,0.000
PowerTAC_2018_Finals_260,443,AgentUDE,-31063.083,38030.493,-5170.971,7235.831,-12.264,-27.777,0.000
PowerTAC_2018_Finals_260,443,default broker,3.752,0.000,0.000,3.752,-0.004,-0.014,0.000
PowerTAC_2018_Finals_260,444,SPOT,-19559.130,23349.046,-2731.288,3789.916,75.137,-67.238,0.000
PowerTAC_2018_Finals_260,444,AgentUDE,-31692.384,35128.609,-5392.785,3437.990,68.181,-60.994,0.000
PowerTAC_2018_Finals_260,444,default broker,2.730,0.000,0.000,2.730,0.054,-0.048,0.000
PowerTAC_2018_Finals_260,445,SPOT,-19541.543,23542.186,-2080.283,4000.643,90.375,-22.400,0.000
PowerTAC_2018_Finals_260,445,AgentUDE,-36086.269,33749.139,-4057.488,-2335.709,-52.764,13.078,-316.949
PowerTAC_2018_Finals_260,445,default broker,1.140,0.000,0.000,1.140,0.026,-0.006,0.000
PowerTAC_2018_Finals_260,446,SPOT,-39593.452,23140.197,-3047.906,-16453.255,215.545,93.147,-3316.191
PowerTAC_2018_Finals_260,446,AgentUDE,-4185.975,34683.289,-604.632,30498.735,-399.715,-172.663,0.000
PowerTAC_2018_Finals_260,446,default broker,0.219,0.000,0.000,0.219,-0.003,-0.001,0.000
PowerTAC_2018_Finals_260,447,SPOT,-42332.095,46855.915,-13465.224,4523.820,-105.302,-53.979,0.000
PowerTAC_2018_Finals_260,447,AgentUDE,-3644.333,22506.528,-3542.788,18867.935,-439.625,-225.137,0.000
PowerTAC_2018_Finals_260,447,default broker,-2.112,0.000,0.000,-2.112,0.049,0.025,-0.506
PowerTAC_2018_Finals_260,448,SPOT,-41755.721,46520.146,-13526.522,4764.425,-46.681,-0.113,0.000
PowerTAC_2018_Finals_260,448,AgentUDE,-3754.255,14666.915,-5738.807,10919.814,-107.244,-0.258,0.000
PowerTAC_2018_Finals_260,448,default broker,-2.037,0.000,0.000,-2.037,0.020,0.000,-0.498
PowerTAC_2018_Finals_260,449,SPOT,-49211.640,47989.120,-12224.787,-1222.520,4.651,7.211,-309.368
PowerTAC_2018_Finals_260,449,AgentUDE,-3233.464,10094.495,-7309.312,6863.295,-26.161,-40.482,0.000
PowerTAC_2018_Finals_260,449,default broker,-2.265,10.922,-0.073,8.657,-0.033,-0.051,0.000
PowerTAC_2018_Finals_260,450,SPOT,-45573.175,43232.151,-2603.968,-2341.025,3.751,21.119,-429.425
PowerTAC_2018_Finals_260,450,AgentUDE,-4274.620,8123.630,-1810.984,3850.431,-6.192,-34.735,0.000
PowerTAC_2018_Finals_260,450,default broker,-8.878,0.000,0.000,-8.878,0.014,0.080,-1.629
PowerTAC_2018_Finals_260,451,SPOT,-37871.900,39926.344,-3267.848,2054.444,-6.685,-40.434,0.000
PowerTAC_2018_Finals_260,451,AgentUDE,-3880.078,5126.216,-3632.989,1247.558,-4.067,-24.554,0.000
PowerTAC_2018_Finals_260,451,default broker,-5.882,0.000,0.000,-5.882,0.019,0.116,-1.465
PowerTAC_2018_Finals_260,452,SPOT,-48089.220,44419.158,-9189.335,-3670.062,22.517,34.808,-747.094
PowerTAC_2018_Finals_260,452,AgentUDE,-6259.233,16645.255,-3698.958,10396.139,-64.186,-98.599,0.000
PowerTAC_2018_Finals_260,452,default broker,-10.723,0.000,0.000,-10.723,0.066,0.102,-2.183
PowerTAC_2018_Finals_260,453,SPOT,-43371.604,42691.442,-9275.484,-680.162,1.352,1.804,-147.625
PowerTAC_2018_Finals_260,453,AgentUDE,-6368.235,9345.949,-4025.845,2979.135,-5.938,-7.902,0.000
PowerTAC_2018_Finals_260,453,default broker,-3.447,0.000,0.000,-3.447,0.007,0.009,-0.707
PowerTAC_2018_Finals_260,454,SPOT,-40866.682,43259.725,-6789.364,2393.044,-0.266,-0.941,0.000
PowerTAC_2018_Finals_260,454,AgentUDE,-6320.933,4041.084,-4980.307,-2275.035,0.252,0.895,-409.942
PowerTAC_2018_Finals_260,454,default broker,-2.048,0.000,0.000,-2.048,0.000,0.001,-0.369
PowerTAC_2018_Finals_260,455,SPOT,-40885.340,43468.663,-3521.831,2583.323,-1.660,-28.100,0.000
PowerTAC_2018_Finals_260,455,AgentUDE,-11184.034,9415.104,-1989.208,-1767.509,1.136,19.226,-158.824
PowerTAC_2018_Finals_260,455,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,456,SPOT,-38462.851,38568.500,-2991.390,105.650,19.903,9.439,0.000
PowerTAC_2018_Finals_260,456,AgentUDE,-7982.606,7877.418,-1852.688,-870.210,-163.936,-77.748,-77.748
PowerTAC_2018_Finals_260,456,default broker,-0.461,0.000,0.000,-0.461,-0.087,-0.041,-0.041
PowerTAC_2018_Finals_260,457,SPOT,-42226.153,38933.708,-2162.077,-3292.446,-390.435,-162.411,-162.411
PowerTAC_2018_Finals_260,457,AgentUDE,-6973.077,10265.522,-2997.025,3095.272,367.053,152.685,0.000
PowerTAC_2018_Finals_260,457,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,458,SPOT,-35098.519,45137.994,-2311.817,10039.475,-124.567,-1.439,0.000
PowerTAC_2018_Finals_260,458,AgentUDE,-6131.359,12722.287,-2452.274,7606.561,-123.114,-1.090,0.000
PowerTAC_2018_Finals_260,458,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,459,SPOT,-40761.777,48420.861,-2316.600,7659.083,-75.098,-34.956,0.000
PowerTAC_2018_Finals_260,459,AgentUDE,-7525.776,12502.325,-1583.041,4977.969,-48.835,-22.719,0.000
PowerTAC_2018_Finals_260,459,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,460,SPOT,-39450.517,45341.477,-2124.858,5890.961,-59.021,-125.913,0.000
PowerTAC_2018_Finals_260,460,AgentUDE,-6025.766,10395.426,-1161.892,4371.081,-43.818,-93.427,0.000
PowerTAC_2018_Finals_260,460,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,461,SPOT,-36667.527,35791.663,-1689.012,-875.864,-113.985,-48.435,-48.435
PowerTAC_2018_Finals_260,461,AgentUDE,-5885.243,6185.233,-1780.803,-926.410,-120.563,-51.231,-51.231
PowerTAC_2018_Finals_260,461,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,462,SPOT,-44753.453,39475.003,-1923.589,-5278.450,-729.769,-296.156,-296.156
PowerTAC_2018_Finals_260,462,AgentUDE,-4676.903,7583.434,-1370.846,1680.131,232.285,94.267,0.000
PowerTAC_2018_Finals_260,462,default broker,0.010,0.000,0.000,0.010,0.001,0.001,0.000
PowerTAC_2018_Finals_260,463,SPOT,-47759.506,38106.126,-2761.528,-9653.380,-2238.833,-923.984,-923.984
PowerTAC_2018_Finals_260,463,AgentUDE,-3213.584,10985.586,-851.101,7449.652,1727.740,713.052,0.000
PowerTAC_2018_Finals_260,463,default broker,0.150,0.000,0.000,0.150,0.035,0.014,0.000
PowerTAC_2018_Finals_260,464,SPOT,-37595.938,44312.871,-2193.338,6716.933,4.739,-3.228,0.000
PowerTAC_2018_Finals_260,464,AgentUDE,-8545.891,10208.273,-1301.341,2862.382,-5.324,-1.376,0.000
PowerTAC_2018_Finals_260,464,default broker,-3.513,0.000,0.000,-3.513,-0.002,0.002,-0.223
PowerTAC_2018_Finals_260,465,SPOT,-39116.463,45517.913,-2495.002,6401.450,-38.613,-110.529,0.000
PowerTAC_2018_Finals_260,465,AgentUDE,-8360.573,6183.771,-490.930,-963.602,5.812,16.638,-88.557
PowerTAC_2018_Finals_260,465,default broker,-2.112,0.000,0.000,-2.112,0.003,0.036,-0.194
PowerTAC_2018_Finals_260,466,SPOT,-41536.428,38487.952,-2431.696,-3048.477,-557.946,-234.666,-234.666
PowerTAC_2018_Finals_260,466,AgentUDE,-5097.509,6535.746,-901.742,218.437,39.979,16.815,0.000
PowerTAC_2018_Finals_260,466,default broker,-3.013,0.000,0.000,-3.013,-0.551,-0.232,-0.232
PowerTAC_2018_Finals_260,467,SPOT,-39223.485,38561.347,-4678.069,-662.137,-0.046,3.379,-66.939
PowerTAC_2018_Finals_260,467,AgentUDE,-5707.773,6385.411,-659.869,1890.839,-0.083,-9.648,0.000
PowerTAC_2018_Finals_260,467,default broker,-1.742,0.000,0.000,-1.742,-0.000,0.009,-0.176
PowerTAC_2018_Finals_260,468,SPOT,-38074.672,43958.231,-6295.605,5883.558,-22.695,-17.719,0.000
PowerTAC_2018_Finals_260,468,AgentUDE,-4921.657,5627.805,-365.270,1224.896,-6.912,-3.689,0.000
PowerTAC_2018_Finals_260,468,default broker,-0.386,0.000,0.000,-0.386,0.001,0.001,-0.046
PowerTAC_2018_Finals_260,469,SPOT,-38289.068,41555.075,-5417.768,3266.007,-1.112,-4.625,0.000
PowerTAC_2018_Finals_260,469,AgentUDE,-4174.384,5183.764,-650.951,1014.293,-0.356,-1.436,0.000
PowerTAC_2018_Finals_260,469,default broker,-8.610,0.000,0.000,-8.610,0.003,0.012,-0.935
PowerTAC_2018_Finals_260,470,SPOT,-35905.523,41154.972,-5359.933,5249.449,1437.630,581.218,0.000
PowerTAC_2018_Finals_260,470,AgentUDE,-11124.385,-1042.886,-1246.092,-13387.071,-3666.225,-1482.215,-1482.215
PowerTAC_2018_Finals_260,470,default broker,2.177,0.000,0.000,2.177,0.596,0.241,0.000
PowerTAC_2018_Finals_260,471,SPOT,-39143.162,43832.599,-7774.869,4689.437,1677.238,693.163,0.000
PowerTAC_2018_Finals_260,471,AgentUDE,-11523.010,5140.591,-1045.595,-7595.619,-2716.672,-1122.736,-1212.233
PowerTAC_2018_Finals_260,471,default broker,-4.019,0.000,0.000,-4.019,-1.437,-0.594,-0.594
PowerTAC_2018_Finals_260,472,SPOT,-42106.620,42596.898,-7348.223,490.278,193.564,80.548,0.000
PowerTAC_2018_Finals_260,472,AgentUDE,-11744.213,7652.920,-1513.352,-4407.043,-1739.920,-724.040,-724.040
PowerTAC_2018_Finals_260,472,default broker,-3.646,0.000,0.000,-3.646,-1.440,-0.599,-0.599
PowerTAC_2018_Finals_260,473,SPOT,-44623.994,50369.858,-9158.757,5745.865,-11.332,-46.901,0.000
PowerTAC_2018_Finals_260,473,AgentUDE,-12800.999,9395.421,-681.910,-2202.671,4.344,17.979,-393.489
PowerTAC_2018_Finals_260,473,default broker,-1.039,0.000,0.000,-1.039,-0.001,0.008,-0.186
PowerTAC_2018_Finals_260,474,SPOT,-42595.965,46457.560,-7032.671,3861.596,-1.922,-8.375,0.000
PowerTAC_2018_Finals_260,474,AgentUDE,-10431.106,10301.146,-455.173,1088.040,-5.005,-2.360,0.000
PowerTAC_2018_Finals_260,474,default broker,-5.049,0.000,0.000,-5.049,0.003,0.011,-0.728
PowerTAC_2018_Finals_260,475,SPOT,-36799.737,38957.798,-6654.219,2158.062,-6.838,-37.043,0.000
PowerTAC_2018_Finals_260,475,AgentUDE,-7379.396,9860.363,-299.571,2929.007,-14.172,-50.276,0.000
PowerTAC_2018_Finals_260,475,default broker,-2.765,0.000,0.000,-2.765,0.009,0.047,-0.394
PowerTAC_2018_Finals_260,476,SPOT,-43144.128,49105.008,-8080.207,5960.880,-29.044,-135.935,0.000
PowerTAC_2018_Finals_260,476,AgentUDE,-9570.466,8708.947,-657.149,-853.532,4.159,19.464,-117.040
PowerTAC_2018_Finals_260,476,default broker,-3.467,0.000,0.000,-3.467,0.017,0.079,-0.475
PowerTAC_2018_Finals_260,477,SPOT,-41793.285,45201.030,-2280.501,3407.745,-13.426,-35.112,0.000
PowerTAC_2018_Finals_260,477,AgentUDE,-8718.227,9051.022,-294.111,334.216,-1.319,-3.444,0.000
PowerTAC_2018_Finals_260,477,default broker,-5.499,0.000,0.000,-5.499,0.022,0.057,-0.444
PowerTAC_2018_Finals_260,478,SPOT,-37289.852,42577.923,-2308.571,5288.072,-38.020,-25.052,0.000
PowerTAC_2018_Finals_260,478,AgentUDE,-6610.009,8917.217,-386.924,2308.629,-16.611,-10.937,0.000
PowerTAC_2018_Finals_260,478,default broker,-2.324,0.000,0.000,-2.324,0.017,0.011,-0.105
PowerTAC_2018_Finals_260,479,SPOT,-45993.254,42207.925,-1825.890,-3785.330,-454.435,-180.772,-180.772
PowerTAC_2018_Finals_260,479,AgentUDE,-8881.604,8002.698,-460.660,-2105.306,-252.746,-100.541,-100.541
PowerTAC_2018_Finals_260,479,default broker,-0.911,0.000,0.000,-0.911,-0.109,-0.044,-0.044
PowerTAC_2018_Finals_260,480,SPOT,-48655.621,40190.374,-1814.784,-8465.246,-1047.858,-405.885,-405.885
PowerTAC_2018_Finals_260,480,AgentUDE,-7942.485,8924.670,-414.238,-244.215,-30.230,-11.709,-11.709
PowerTAC_2018_Finals_260,480,default broker,-0.822,0.000,0.000,-0.822,-0.102,-0.039,-0.039
PowerTAC_2018_Finals_260,481,SPOT,-47293.871,43955.069,-1471.778,-3338.802,-311.503,-124.827,-124.827
PowerTAC_2018_Finals_260,481,AgentUDE,-9349.813,8971.805,-341.542,-700.357,-65.342,-26.184,-26.184
PowerTAC_2018_Finals_260,481,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,482,SPOT,-38962.074,36126.631,-1444.218,-2835.443,-290.268,-121.425,-121.425
PowerTAC_2018_Finals_260,482,AgentUDE,-7546.844,9251.140,-348.051,1677.895,171.768,71.854,0.000
PowerTAC_2018_Finals_260,482,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,483,SPOT,-46931.862,41718.933,-1417.829,-5212.929,-474.715,-189.083,-189.083
PowerTAC_2018_Finals_260,483,AgentUDE,-9656.822,9252.105,-346.082,-431.117,-39.260,-15.637,-15.637
PowerTAC_2018_Finals_260,483,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,484,SPOT,-39480.856,40418.713,-1621.425,937.858,1.226,-8.988,0.000
PowerTAC_2018_Finals_260,484,AgentUDE,-9912.720,9251.546,-343.189,538.826,-0.739,-5.164,0.000
PowerTAC_2018_Finals_260,484,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,485,SPOT,-36635.316,37461.354,-1291.730,826.038,0.718,-2.389,0.000
PowerTAC_2018_Finals_260,485,AgentUDE,-9724.072,8898.034,-367.017,368.376,-0.320,-1.065,0.000
PowerTAC_2018_Finals_260,485,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,486,SPOT,-33841.365,45948.796,-2684.355,12107.431,-83.666,-86.569,0.000
PowerTAC_2018_Finals_260,486,AgentUDE,-14038.065,8750.612,-284.391,-4803.320,33.193,34.344,-233.844
PowerTAC_2018_Finals_260,486,default broker,0.300,0.000,0.000,0.300,-0.002,-0.002,0.000
PowerTAC_2018_Finals_260,487,SPOT,-43915.976,48584.287,-2254.135,4668.311,-12.837,-36.397,0.000
PowerTAC_2018_Finals_260,487,AgentUDE,-12184.560,10671.869,-500.897,-1511.270,4.156,11.783,-73.855
PowerTAC_2018_Finals_260,487,default broker,1.715,0.000,0.000,1.715,-0.005,-0.013,0.000
PowerTAC_2018_Finals_260,488,SPOT,-42923.096,38605.497,-1760.038,-4317.598,12.002,3.473,-202.053
PowerTAC_2018_Finals_260,488,AgentUDE,-3814.846,11276.438,-476.601,7463.013,-20.786,-6.002,0.000
PowerTAC_2018_Finals_260,488,default broker,-1.567,0.000,0.000,-1.567,0.004,0.001,-0.073
PowerTAC_2018_Finals_260,489,SPOT,-42981.241,41645.231,-2512.030,-1336.010,-163.833,-67.157,-67.157
PowerTAC_2018_Finals_260,489,AgentUDE,-7730.022,8291.217,-680.912,-652.005,-79.955,-32.774,-32.774
PowerTAC_2018_Finals_260,489,default broker,-1.324,0.000,0.000,-1.324,-0.162,-0.067,-0.067
PowerTAC_2018_Finals_260,490,SPOT,-43063.497,42122.671,-2697.422,-940.826,0.307,16.548,-69.297
PowerTAC_2018_Finals_260,490,AgentUDE,-7608.817,8552.000,-592.449,1368.520,0.447,-24.071,0.000
PowerTAC_2018_Finals_260,490,default broker,-2.357,0.000,0.000,-2.357,0.001,0.041,-0.145
PowerTAC_2018_Finals_260,491,SPOT,-42104.468,40197.697,-1883.068,-1906.771,-0.539,6.241,-95.488
PowerTAC_2018_Finals_260,491,AgentUDE,-4643.475,8004.573,-446.870,4218.919,-13.077,-13.809,0.000
PowerTAC_2018_Finals_260,491,default broker,-4.367,0.000,0.000,-4.367,-0.001,0.014,-0.219
PowerTAC_2018_Finals_260,492,SPOT,-40041.139,40954.764,-3814.317,913.626,-4.315,-14.799,0.000
PowerTAC_2018_Finals_260,492,AgentUDE,-2342.239,6316.997,-880.419,3976.855,-18.817,-64.417,0.000
PowerTAC_2018_Finals_260,492,default broker,2.033,0.000,0.000,2.033,-0.010,-0.033,0.000
PowerTAC_2018_Finals_260,493,SPOT,-39205.101,39135.933,-2873.432,-69.168,0.323,0.767,-6.153
PowerTAC_2018_Finals_260,493,AgentUDE,-1416.148,4726.247,-585.471,3313.401,-15.504,-36.761,0.000
PowerTAC_2018_Finals_260,493,default broker,-4.317,0.000,0.000,-4.317,0.020,0.048,-0.384
PowerTAC_2018_Finals_260,494,SPOT,-41708.626,39100.208,-2963.099,-2608.419,-462.743,-205.647,-174.055
PowerTAC_2018_Finals_260,494,AgentUDE,-16809.571,3401.000,-1012.279,-14648.171,-2598.636,-1154.856,-1154.856
PowerTAC_2018_Finals_260,494,default broker,0.528,0.000,0.000,0.528,0.094,0.042,0.000
PowerTAC_2018_Finals_260,495,SPOT,-37645.803,34865.539,-3670.019,-2780.264,-673.636,-339.581,-339.581
PowerTAC_2018_Finals_260,495,AgentUDE,-16606.546,9310.864,-2269.423,-8528.082,-2066.288,-1041.620,-1041.620
PowerTAC_2018_Finals_260,495,default broker,0.569,0.000,0.000,0.569,0.138,0.069,0.000
PowerTAC_2018_Finals_260,496,SPOT,-36634.539,36962.763,-2608.384,328.224,0.121,-3.350,0.000
PowerTAC_2018_Finals_260,496,AgentUDE,-17376.287,17047.624,-800.903,396.075,-0.146,-4.042,0.000
PowerTAC_2018_Finals_260,496,default broker,0.439,0.000,0.000,0.439,0.000,-0.004,0.000
PowerTAC_2018_Finals_260,497,SPOT,-33679.529,45460.378,-4113.083,11780.849,-65.162,-65.818,0.000
PowerTAC_2018_Finals_260,497,AgentUDE,-19691.432,12390.858,-3059.161,-6067.574,33.561,33.899,-701.361
PowerTAC_2018_Finals_260,497,default broker,-5.286,0.000,0.000,-5.286,0.006,0.030,-0.611
PowerTAC_2018_Finals_260,498,SPOT,-35885.968,35642.555,-4803.572,-243.413,-65.900,-31.243,-31.243
PowerTAC_2018_Finals_260,498,AgentUDE,-14186.172,14430.546,-3152.909,-946.416,-256.225,-121.475,-121.475
PowerTAC_2018_Finals_260,498,default broker,-0.961,0.000,0.000,-0.961,-0.260,-0.123,-0.123
PowerTAC_2018_Finals_260,499,SPOT,-30780.599,37537.314,-1980.493,6756.715,-36.246,-7.773,0.000
PowerTAC_2018_Finals_260,499,AgentUDE,-15491.221,13339.330,-1896.216,-918.631,4.928,1.057,-96.551
PowerTAC_2018_Finals_260,499,default broker,-5.685,11.314,-0.142,5.630,-0.030,-0.006,0.000
PowerTAC_2018_Finals_260,500,SPOT,-36704.325,35606.048,-2575.470,-1098.277,-194.321,-87.157,-87.157
PowerTAC_2018_Finals_260,500,AgentUDE,-18375.810,15510.234,-891.546,-4091.976,-724.004,-324.730,-324.730
PowerTAC_2018_Finals_260,500,default broker,-3.931,0.000,0.000,-3.931,-0.696,-0.312,-0.312
PowerTAC_2018_Finals_260,501,SPOT,-30550.520,33324.244,-3175.085,2773.725,0.011,-68.816,0.000
PowerTAC_2018_Finals_260,501,AgentUDE,-19318.231,16547.684,-1908.963,-2507.878,-0.010,62.220,-246.407
PowerTAC_2018_Finals_260,501,default broker,-3.178,0.000,0.000,-3.178,0.000,0.079,-0.312
PowerTAC_2018_Finals_260,502,SPOT,-36008.227,37509.630,-1526.211,1501.403,165.923,72.674,0.000
PowerTAC_2018_Finals_260,502,AgentUDE,-17743.616,16041.611,-615.291,-2874.934,-317.715,-139.159,-139.159
PowerTAC_2018_Finals_260,502,default broker,-0.926,0.000,0.000,-0.926,-0.102,-0.045,-0.045
PowerTAC_2018_Finals_260,503,SPOT,-33814.635,46337.014,-1889.612,12522.380,-128.220,-256.904,0.000
PowerTAC_2018_Finals_260,503,AgentUDE,-17995.970,19626.345,-797.122,2848.148,-42.244,-58.431,0.000
PowerTAC_2018_Finals_260,503,default broker,-0.317,0.000,0.000,-0.317,0.003,0.007,-0.015
PowerTAC_2018_Finals_260,504,SPOT,-32721.462,40866.039,-1292.324,8144.577,-51.207,-316.385,0.000
PowerTAC_2018_Finals_260,504,AgentUDE,-17025.138,17825.810,-753.330,2026.127,-22.505,-78.707,0.000
PowerTAC_2018_Finals_260,504,default broker,0.000,51.680,-2.202,51.680,-0.325,-2.008,0.000
PowerTAC_2018_Finals_260,505,SPOT,-23461.937,37669.382,-1135.193,14207.444,-183.505,-405.772,0.000
PowerTAC_2018_Finals_260,505,AgentUDE,-17251.113,17375.872,-703.277,577.656,-8.488,-16.498,0.000
PowerTAC_2018_Finals_260,505,default broker,0.000,13.600,-0.089,13.600,-0.176,-0.388,0.000
PowerTAC_2018_Finals_260,506,SPOT,-32863.982,31012.932,-1422.407,-1851.050,-180.816,-74.285,-74.285
PowerTAC_2018_Finals_260,506,AgentUDE,-13905.296,15621.203,-748.084,482.907,47.172,19.380,0.000
PowerTAC_2018_Finals_260,506,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,507,SPOT,-29741.085,47208.682,-1690.754,17467.597,-331.432,-289.596,0.000
PowerTAC_2018_Finals_260,507,AgentUDE,-13599.329,18731.153,-948.363,6358.224,-150.977,-105.413,0.000
PowerTAC_2018_Finals_260,507,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,508,SPOT,-27532.816,33253.151,-1239.779,5720.335,-55.365,-50.197,0.000
PowerTAC_2018_Finals_260,508,AgentUDE,-11219.817,14423.415,-965.195,3275.819,-32.700,-28.746,0.000
PowerTAC_2018_Finals_260,508,default broker,0.000,0.000,0.000,0.000,0.000,-0.000,0.000
PowerTAC_2018_Finals_260,509,SPOT,-29431.684,31098.076,-1176.325,1666.392,162.729,67.727,0.000
PowerTAC_2018_Finals_260,509,AgentUDE,-14648.463,12982.071,-815.906,-1776.676,-173.498,-72.209,-72.209
PowerTAC_2018_Finals_260,509,default broker,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PowerTAC_2018_Finals_260,510,SPOT,-41649.344,29352.315,-916.685,-12297.029,-1071.753,-415.282,-415.282
PowerTAC_2018_Finals_260,510,AgentUDE,-12889.683,20314.252,-658.885,6191.569,539.629,209.095,0.000
PowerTAC_2018_Finals_260,510,default broker,0.260,0.000,0.000,0.260,0.023,0.009,0.000
PowerTAC_2018_Finals_260,511,SPOT,-39860.335,38277.441,-1430.909,-1582.894,2.438,4.797,-67.707
PowerTAC_2018_Finals_260,511,AgentUDE,-13019.537,19532.455,-677.417,7743.527,-45.261,-23.469,0.000
PowerTAC_2018_Finals_260,511,default broker,0.318,0.000,0.000,0.318,-0.000,-0.001,0.000
PowerTAC_2018_Finals_260,512,SPOT,-34406.800,38256.080,-1797.024,3849.280,595.176,230.665,0.000
PowerTAC_2018_Finals_260,512,AgentUDE,-24086.739,7970.384,-920.003,-17349.355,-2682.559,-1039.648,-1039.648
PowerTAC_2018_Finals_260,512,default broker,2.528,0.000,0.000,2.528,0.391,0.151,0.000
PowerTAC_2018_Finals_260,513,SPOT,-34755.837,36342.528,-1758.021,1586.691,180.739,73.099,0.000
PowerTAC_2018_Finals_260,513,AgentUDE,-21983.912,17911.753,-743.793,-5294.959,-603.146,-243.940,-243.940
PowerTAC_2018_Finals_260,513,default broker,3.264,0.000,0.000,3.264,0.372,0.150,0.000
PowerTAC_2018_Finals_260,514,SPOT,-33652.614,36781.824,-1646.607,3129.210,0.847,-114.192,0.000
PowerTAC_2018_Finals_260,514,AgentUDE,-19606.017,19130.850,-568.719,745.520,-2.827,-27.206,0.000
PowerTAC_2018_Finals_260,514,default broker,-2.627,0.000,0.000,-2.627,-0.001,0.096,-0.112
PowerTAC_2018_Finals_260,515,SPOT,-29543.589,35804.739,-1755.127,6261.150,-18.882,-1.013,0.000
PowerTAC_2018_Finals_260,515,AgentUDE,-16836.742,17317.242,-217.977,1694.991,-12.379,-0.274,0.000
PowerTAC_2018_Finals_260,515,default broker,0.972,0.000,0.000,0.972,-0.003,-0.000,0.000
PowerTAC_2018_Finals_260,516,SPOT,-32889.301,34522.739,-1737.221,1633.438,-2.352,-7.810,0.000
PowerTAC_2018_Finals_260,516,AgentUDE,-15163.606,16120.136,-632.021,1287.144,-3.371,-6.154,0.000
PowerTAC_2018_Finals_260,516,default broker,2.327,0.000,0.000,2.327,-0.003,-0.011,0.000
PowerTAC_2018_Finals_260,517,SPOT,-35149.608,33209.260,-320.070,-1940.349,-286.033,-132.021,-132.021
PowerTAC_2018_Finals_260,517,AgentUDE,-17195.468,15372.961,-272.850,-3055.507,-450.422,-207.897,-207.897
PowerTAC_2018_Finals_260,517,default broker,4.480,0.000,0.000,4.480,0.660,0.305,0.000
PowerTAC_2018_Finals_260,518,SPOT,-34493.667,41211.526,-1358.356,6717.859,-34.964,-2.060,0.000
PowerTAC_2018_Finals_260,518,AgentUDE,-23379.241,25356.589,-595.469,3210.475,-31.460,-0.985,0.000
PowerTAC_2018_Finals_260,518,default broker,-1.453,0.000,0.000,-1.453,0.008,0.000,-0.082
